Source File	Size	loadResources	load	generateSnapshots	load-configure	scan	loadDepInfo	loadInfo	checkR4R4B	generateNarratives	validate	loadLists	checkConformanceResources	checkConformanceResources2	checkConformanceResources3	generateLogicalMaps	validateExpressions	scanForUsageStats	checkURLsUnique	processProvenanceDetails	translate	generate1	generate2	responsesForQuestionnaire	generateLogicals	makeDependencies	generateExampleZip	generateValidationPack	scanProfilesForR5	scanExamplesForR5
fsh-generated/resources/Observation-AppetiteExample.json	640	5	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	6	5	0	0	0	0	0	0	0
fsh-generated/resources/Observation-BladderContinenceExample.json	745	5	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	7	6	0	0	0	0	0	0	0
fsh-generated/resources/Observation-BloodPressureExample.json	2344	2	0	0	0	0	0	0	1	226	0	0	0	0	0	0	0	0	0	0	0	13	18	0	0	0	0	0	0	0
fsh-generated/resources/Observation-BloodPressureExample2.json	2382	5	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	12	7	0	0	0	0	0	0	0
fsh-generated/resources/Observation-BodyTemperatureExample.json	1695	6	0	0	0	0	0	0	1	177	0	0	0	0	0	0	0	0	0	0	0	11	7	0	0	0	0	0	0	0
fsh-generated/resources/Observation-BodyTemperatureExample2.json	1182	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	9	5	0	0	0	0	0	0	0
fsh-generated/resources/Observation-BodyWeightExample.json	1687	2	0	0	0	0	0	0	0	185	0	0	0	0	0	0	0	0	0	0	0	10	7	0	0	0	0	0	0	0
fsh-generated/resources/Observation-BodyWeightExample2.json	1174	2	0	0	0	0	0	0	1	4	0	0	0	0	0	0	0	0	0	0	0	9	5	0	0	0	0	0	0	0
fsh-generated/resources/Observation-CatheterMovedOrRemovedExample.json	1225	1	0	0	0	0	0	0	0	178	0	0	0	0	0	0	0	0	0	0	0	9	5	0	0	0	0	0	0	0
fsh-generated/resources/Observation-ClinicalNoteExample.json	509	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	7	4	0	0	0	0	0	0	0
fsh-generated/resources/Observation-DiarrheaExample.json	1222	1	0	0	0	0	0	0	0	347	0	0	0	0	0	0	0	0	0	0	0	9	5	0	0	0	0	0	0	0
fsh-generated/resources/Observation-DistendedAbdomenExample.json	1225	2	0	0	0	0	0	0	0	366	0	0	0	0	0	0	0	0	0	0	0	9	5	0	0	0	0	0	0	0
fsh-generated/resources/Observation-DrainFluidExample.json	610	1	0	0	0	0	0	0	1	172	0	0	0	0	0	0	0	0	0	0	0	7	5	0	0	0	0	0	0	0
fsh-generated/resources/Observation-HeartRateExample.json	1685	2	0	0	0	0	0	0	0	190	0	0	0	0	0	0	0	0	0	0	0	11	7	0	0	0	0	0	0	0
fsh-generated/resources/Observation-HeartRateExample2.json	1172	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	9	6	0	0	0	0	0	0	0
fsh-generated/resources/Observation-IncontinenceScoreExample.json	392	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	6	3	0	0	0	0	0	0	0
fsh-generated/resources/Observation-LeakageCatheterExample.json	1218	2	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	60	5	0	0	0	0	0	0	0
fsh-generated/resources/Observation-LevelOfResponsivenessExample.json	1224	1	0	0	1	0	0	0	0	365	0	0	0	0	0	0	0	0	0	0	0	16	6	0	0	0	0	0	0	0
fsh-generated/resources/Observation-NationalEarlyWarningScoreExample.json	1141	2	0	0	0	0	0	0	0	178	0	0	0	0	0	0	0	0	0	0	0	14	7	0	0	0	0	0	0	0
fsh-generated/resources/Observation-NauseaExample.json	1215	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	14	4	0	0	0	0	0	0	0
fsh-generated/resources/Observation-NauseaExample2.json	632	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	4	0	0	0	0	0	0	0
fsh-generated/resources/Observation-Observation-Katheter-7938866.json	1315	2	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	14	7	0	0	0	0	0	0	0
fsh-generated/resources/Observation-Observation-Temperatuur.json	714	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	12	7	0	0	0	0	0	0	0
fsh-generated/resources/Observation-OrthopneuExample.json	1225	2	0	0	0	0	0	0	0	361	0	0	0	0	0	0	0	0	0	0	0	17	5	0	0	0	0	0	0	0
fsh-generated/resources/Observation-OxygenSaturationExample.json	1870	2	0	0	0	0	0	0	0	187	0	0	0	0	0	0	0	0	0	0	0	17	10	0	0	0	0	0	0	0
fsh-generated/resources/Observation-OxygenSaturationExample2.json	1200	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	10	7	0	0	0	0	0	0	0
fsh-generated/resources/Observation-PainDuringUrinationExample.json	847	2	0	0	0	0	0	0	1	353	0	0	0	0	0	0	0	0	0	0	0	9	5	0	0	0	0	0	0	0
fsh-generated/resources/Observation-PainInCalvesExample.json	842	2	0	0	0	0	0	0	0	175	0	0	0	0	0	0	0	0	0	0	0	8	4	0	0	0	0	0	0	0
fsh-generated/resources/Observation-PainInfectionSiteExample.json	1220	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	12	5	0	0	0	0	0	0	0
fsh-generated/resources/Observation-PainKillerExample.json	654	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	4	0	0	0	0	0	0	0
fsh-generated/resources/Observation-PainPunctureWoundsExample.json	1229	1	0	0	0	0	0	0	0	185	0	0	0	0	0	0	0	0	0	0	0	10	5	0	0	0	0	0	0	0
fsh-generated/resources/Observation-PainSurgicalWoundsExample.json	1221	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	11	4	0	0	0	0	0	0	0
fsh-generated/resources/Observation-PainSurgicalWoundsExample2.json	1445	1	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	11	8	0	0	0	0	0	0	0
fsh-generated/resources/Observation-RednessPunctureWoundsExample.json	1224	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	14	6	0	0	0	0	0	0	0
fsh-generated/resources/Observation-ReducedAppetiteExample.json	1231	2	0	0	0	0	0	0	0	185	0	0	0	0	0	0	0	0	0	0	0	14	5	0	0	0	0	0	0	0
fsh-generated/resources/Observation-RespiratoryRateExample.json	1766	1	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	18	8	0	0	0	0	0	0	0
fsh-generated/resources/Observation-RespiratoryRateExample2.json	1196	2	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	15	4	0	0	0	0	0	0	0
fsh-generated/resources/Observation-ShortnessOfBreathExample.json	1234	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	15	5	0	0	0	0	0	0	1
fsh-generated/resources/Observation-ShoulderPainExample.json	1227	2	0	0	0	0	0	0	0	350	0	0	0	0	0	0	0	0	0	0	0	15	5	0	0	0	0	0	0	0
fsh-generated/resources/Observation-StoolScoreExample.json	504	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	12	3	0	0	0	0	0	0	0
fsh-generated/resources/Observation-example-holter-afib.json	882	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	14	5	0	0	0	0	0	0	0
fsh-generated/resources/Observation-example-holter-sv.json	510	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	13	4	0	0	0	0	0	0	0
fsh-generated/resources/Organization-Organization-UZL.json	88	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	3	0	0	0	0	0	0	0
fsh-generated/resources/Patient-Patient-123.json	3609	3	0	0	0	0	0	0	1	434	0	0	0	0	0	0	0	0	0	0	0	22	15	0	0	0	0	0	0	0
fsh-generated/resources/PractitionerRole-PractitionerRole-16500.json	849	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	14	4	0	0	0	0	0	0	0
fsh-generated/resources/Questionnaire-homehosp-azacitidine.json	20886	4	0	0	0	0	0	0	3	75	0	0	0	0	0	0	0	0	0	0	0	171	491	0	0	0	0	8	0	0
fsh-generated/resources/Questionnaire-homehosp-bortezomib.json	19345	4	0	0	1	0	0	0	2	26	0	0	0	0	0	0	0	0	0	0	0	185	105	0	0	0	0	6	0	0
fsh-generated/resources/Questionnaire-homehosp-daratumumab.json	18969	3	0	0	0	0	0	0	3	25	0	0	0	0	0	0	0	1	0	0	0	141	101	0	0	0	0	5	0	1
fsh-generated/resources/Questionnaire-homehosp-fulvestrant.json	15947	3	0	0	0	0	0	0	2	19	0	0	0	0	0	0	0	0	0	0	0	116	86	0	0	0	0	4	0	0
fsh-generated/resources/Questionnaire-homehosp-opat-continuous-infusion.json	32157	5	0	0	0	0	0	0	4	33	0	0	0	0	0	0	0	0	0	0	0	210	879	0	0	0	0	8	0	0
fsh-generated/resources/Questionnaire-homehosp-opat-short-iv.json	30595	6	0	0	0	0	0	0	3	31	0	0	0	0	0	0	0	0	0	0	0	236	108	0	0	1	0	7	0	0
fsh-generated/resources/Questionnaire-homehosp-q-onco-definitions.json	61558	7	0	0	0	0	0	0	5	54	0	0	0	0	0	0	0	0	0	0	0	222	152	0	0	0	0	9	0	1
