Source File	Size	loadResources	load	generateSnapshots	load-configure	scan	loadDepInfo	loadInfo	checkR4R4B	generateNarratives	validate	loadLists	checkConformanceResources	checkConformanceResources2	checkConformanceResources3	generateLogicalMaps	validateExpressions	scanForUsageStats	checkURLsUnique	processProvenanceDetails	translate	generate1	generate2	responsesForQuestionnaire	generateLogicals	makeDependencies	generateExampleZip	generateValidationPack	scanProfilesForR5	scanExamplesForR5
fsh-generated/resources/Observation-AppetiteExample.json	640	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	9	9	0	0	0	0	0	0	0
fsh-generated/resources/Observation-BladderContinenceExample.json	745	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	11	0	0	0	0	0	0	0
fsh-generated/resources/Observation-BloodPressureExample.json	2344	2	0	0	0	0	0	0	0	377	0	0	0	0	0	0	0	1	0	0	0	16	25	0	0	0	0	0	0	0
fsh-generated/resources/Observation-BloodPressureExample2.json	2382	1	0	0	1	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	19	20	0	0	0	0	0	0	0
fsh-generated/resources/Observation-BodyTemperatureExample.json	1695	1	0	0	0	0	0	0	0	264	0	0	0	0	0	0	0	0	0	0	0	18	13	0	0	0	0	0	0	0
fsh-generated/resources/Observation-BodyTemperatureExample2.json	1182	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	12	9	0	0	0	0	0	0	1
fsh-generated/resources/Observation-BodyWeightExample.json	1687	1	1	0	0	0	0	0	0	262	0	0	0	0	0	0	0	0	0	0	0	12	12	0	0	0	0	0	0	0
fsh-generated/resources/Observation-BodyWeightExample2.json	1174	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	11	8	0	0	0	0	0	0	0
fsh-generated/resources/Observation-CatheterMovedOrRemovedExample.json	1225	0	0	0	0	0	0	0	0	262	0	0	0	0	0	0	0	0	0	0	0	10	8	0	0	0	0	0	0	0
fsh-generated/resources/Observation-ClinicalNoteExample.json	509	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	8	6	0	0	0	0	0	0	0
fsh-generated/resources/Observation-DiarrheaExample.json	1222	1	0	0	0	0	0	0	0	523	0	0	0	0	0	0	0	0	0	0	0	10	11	0	0	0	0	0	0	0
fsh-generated/resources/Observation-DistendedAbdomenExample.json	1225	1	0	0	0	0	0	0	0	516	0	0	0	0	0	0	0	0	0	0	0	11	9	0	0	0	0	0	0	0
fsh-generated/resources/Observation-DrainFluidExample.json	610	0	0	0	0	0	0	0	0	259	0	0	0	0	0	0	0	0	0	0	0	13	14	0	0	0	0	0	0	0
fsh-generated/resources/Observation-HeartRateExample.json	1685	2	0	0	0	0	0	0	1	270	0	0	0	0	0	0	0	0	0	0	0	13	13	0	0	0	0	0	0	0
fsh-generated/resources/Observation-HeartRateExample2.json	1172	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	10	9	0	0	0	0	0	0	0
fsh-generated/resources/Observation-IncontinenceScoreExample.json	392	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	12	6	0	0	0	0	0	0	0
fsh-generated/resources/Observation-LeakageCatheterExample.json	1218	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	15	9	0	0	0	0	0	0	0
fsh-generated/resources/Observation-LevelOfResponsivenessExample.json	1224	1	0	0	0	0	0	0	0	532	0	0	0	0	0	0	0	0	0	0	0	17	9	0	0	0	0	0	0	0
fsh-generated/resources/Observation-NationalEarlyWarningScoreExample.json	1141	0	0	0	0	0	0	0	1	259	0	0	0	0	0	0	0	0	0	0	0	15	7	0	0	0	0	0	0	0
fsh-generated/resources/Observation-NauseaExample.json	1215	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	15	8	0	0	0	0	0	0	0
fsh-generated/resources/Observation-NauseaExample2.json	632	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	13	6	0	0	0	0	0	0	0
fsh-generated/resources/Observation-Observation-Katheter-7938866.json	1315	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	14	14	0	0	0	0	0	0	0
fsh-generated/resources/Observation-Observation-Temperatuur.json	714	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	14	13	0	0	0	0	0	0	0
fsh-generated/resources/Observation-OrthopneuExample.json	1225	1	0	1	0	0	0	0	0	522	0	0	0	0	0	0	0	0	0	0	0	15	7	0	0	0	0	0	0	0
fsh-generated/resources/Observation-OxygenSaturationExample.json	1870	1	0	0	0	0	0	0	1	271	0	0	0	0	0	0	0	0	0	0	0	18	12	0	0	0	0	0	0	0
fsh-generated/resources/Observation-OxygenSaturationExample2.json	1200	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	14	8	0	0	0	0	0	0	0
fsh-generated/resources/Observation-PainDuringUrinationExample.json	847	1	0	0	0	0	0	0	0	524	0	0	0	0	0	0	0	0	0	0	0	14	7	0	0	0	0	0	0	0
fsh-generated/resources/Observation-PainInCalvesExample.json	842	0	0	0	0	0	0	0	0	257	0	0	0	0	0	0	0	0	0	0	0	12	6	0	0	0	0	0	0	0
fsh-generated/resources/Observation-PainInfectionSiteExample.json	1220	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	16	8	0	0	0	0	0	0	0
fsh-generated/resources/Observation-PainKillerExample.json	654	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	13	6	0	0	0	0	0	0	0
fsh-generated/resources/Observation-PainPunctureWoundsExample.json	1229	1	0	0	0	0	0	0	0	263	0	0	0	0	0	0	0	0	0	0	0	10	7	0	0	0	0	0	0	0
fsh-generated/resources/Observation-PainSurgicalWoundsExample.json	1221	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	14	8	0	0	0	0	0	0	1
fsh-generated/resources/Observation-PainSurgicalWoundsExample2.json	1445	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	11	11	0	0	0	0	0	0	0
fsh-generated/resources/Observation-RednessPunctureWoundsExample.json	1224	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	9	7	0	0	0	0	0	0	0
fsh-generated/resources/Observation-ReducedAppetiteExample.json	1231	1	0	0	0	0	0	0	0	257	0	0	0	0	0	0	0	0	0	0	0	10	7	0	0	0	0	0	0	0
fsh-generated/resources/Observation-RespiratoryRateExample.json	1766	1	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	11	12	0	0	0	0	0	0	0
fsh-generated/resources/Observation-RespiratoryRateExample2.json	1196	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	11	8	0	0	0	0	0	0	0
fsh-generated/resources/Observation-ShortnessOfBreathExample.json	1234	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	14	7	0	0	0	0	0	0	0
fsh-generated/resources/Observation-ShoulderPainExample.json	1227	0	0	0	0	0	0	0	0	511	0	0	0	0	0	0	0	0	0	0	0	14	8	0	0	0	0	0	0	0
fsh-generated/resources/Observation-StoolScoreExample.json	504	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	5	0	0	0	0	0	0	0
fsh-generated/resources/Observation-example-holter-afib.json	882	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	14	7	0	0	0	0	0	0	0
fsh-generated/resources/Observation-example-holter-sv.json	510	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	12	6	0	0	0	0	0	0	0
fsh-generated/resources/Organization-Organization-UZL.json	88	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	5	0	0	0	0	0	0	0
fsh-generated/resources/Patient-Patient-123.json	3609	2	0	0	0	0	0	0	0	737	0	0	0	0	0	0	0	0	0	0	0	20	26	0	0	0	0	0	0	0
fsh-generated/resources/PractitionerRole-PractitionerRole-16500.json	849	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	7	0	0	0	0	0	0	0
fsh-generated/resources/Questionnaire-homehosp-azacitidine.json	20886	3	0	0	0	0	0	0	2	60	0	0	0	0	0	0	0	0	0	0	0	171	643	0	0	0	0	5	0	1
fsh-generated/resources/Questionnaire-homehosp-bortezomib.json	19345	2	0	0	1	0	0	0	1	14	0	0	0	0	0	0	0	1	0	0	0	159	68	0	0	0	0	4	0	1
fsh-generated/resources/Questionnaire-homehosp-daratumumab.json	18969	2	0	0	0	0	0	0	1	22	0	0	0	0	0	0	0	0	0	0	0	142	65	0	0	0	0	4	0	0
fsh-generated/resources/Questionnaire-homehosp-fulvestrant.json	15947	2	0	0	0	0	0	0	1	19	0	0	0	0	0	0	0	0	0	0	0	115	55	0	0	0	0	4	0	1
fsh-generated/resources/Questionnaire-homehosp-opat-continuous-infusion.json	32641	4	0	0	0	0	0	0	2	33	0	0	0	0	0	0	0	0	0	0	0	205	1113	0	0	0	0	3	0	0
fsh-generated/resources/Questionnaire-homehosp-opat-short-iv.json	31079	4	0	0	0	0	0	0	1	28	0	0	0	0	0	0	0	1	0	0	0	196	102	0	0	1	0	6	0	1
fsh-generated/resources/Questionnaire-homehosp-q-onco-definitions.json	61558	5	0	0	0	0	0	0	3	50	0	0	0	0	0	0	0	0	0	0	0	208	134	0	0	0	0	8	0	0
fsh-generated/resources/Questionnaire-homehosp-q-opat-definitions.json	76722	7	0	0	0	0	0	0	4	37	0	0	0	0	0	0	0	0	0	0	0	257	143	0	0	0	0	5	0	1
fsh-generated/resources/Questionnaire-homehosp-trastuzumab.json	23923	3	0	0	0	0	0	0	1	23	0	0	0	0	0	0	0	0	0	0	0	163	92	0	0	0	0	3	0	0
fsh-generated/resources/QuestionnaireResponse-HomehospAzacitidineQuestionnaireResponseExample.json	11480	3	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	89	42	0	0	0	0	0	0	0
fsh-generated/resources/QuestionnaireResponse-HomehospOpatContinuousInfusionQRMultiLumenExample.json	15267	2	0	0	0	0	0	0	1	7	0	0	0	0	0	0	0	0	0	0	0	121	32	0	0	0	0	0	0	0
fsh-generated/resources/QuestionnaireResponse-HomehospOpatContinuousInfusionQuestionnaireResponseExample.json	13808	4	0	0	0	0	0	0	1	5	0	0	0	0	0	0	0	0	0	0	0	114	30	0	0	0	0	0	0	0
fsh-generated/resources/QuestionnaireResponse-HomehospOpatShortIVQRMultiLumenExample.json	16515	3	0	0	0	0	0	0	1	7	0	0	0	0	0	0	0	0	0	0	0	130	41	0	0	0	0	0	0	0
fsh-generated/resources/StructureDefinition-appetite-observation.json	1271	1	0	53	0	0	0	0	0	30	0	0	0	0	0	0	0	1	0	0	0	159	1853	0	0	0	0	6	0	1
fsh-generated/resources/StructureDefinition-bladder-continence-observation.json	1291	1	0	51	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	154	829	0	0	0	0	4	1	0
fsh-generated/resources/StructureDefinition-clinical-note-observation.json	1055	1	0	47	0	0	0	0	0	18	0	0	0	0	0	0	0	1	0	0	0	153	471	0	0	0	0	5	0	1
fsh-generated/resources/StructureDefinition-drain-fluid-observation.json	1548	0	0	52	0	0	0	0	0	21	0	0	1	0	0	0	0	0	0	0	0	173	738	0	0	0	0	6	0	0
fsh-generated/resources/StructureDefinition-holter-diagnostic-report.json	1751	1	0	25	0	0	0	0	0	15	0	0	0	0	0	0	0	1	0	0	0	102	321	0	0	0	0	4	0	0
fsh-generated/resources/StructureDefinition-holter-observation.json	3156	1	0	36	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	198	819	0	0	0	0	6	0	1
fsh-generated/resources/StructureDefinition-homehosp-encounter-lm.json	10052	1	0	23	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	103	262	0	0	0	0	2	0	0
fsh-generated/resources/StructureDefinition-homehosp-encounter.json	3031	2	0	43	4	0	0	0	1	24	0	0	0	0	0	0	0	1	0	0	0	205	566	0	0	0	0	5	0	1
fsh-generated/resources/StructureDefinition-homehosp-onco-azacitidine.json	1024	0	0	196	3	0	0	0	0	38	0	0	0	0	0	0	0	2	0	0	0	389	1235	0	0	0	0	16	0	1
fsh-generated/resources/StructureDefinition-homehosp-onco-base.json	3343	2	0	5	0	0	0	0	0	49	0	0	1	0	0	0	0	1	0	0	0	432	749	0	0	0	0	13	0	1
fsh-generated/resources/StructureDefinition-homehosp-onco-bortezomib.json	1020	0	0	56	3	0	0	0	0	35	0	0	0	0	0	0	0	2	0	0	0	396	710	0	0	0	0	17	1	2
fsh-generated/resources/StructureDefinition-homehosp-onco-daratumumab.json	1049	1	0	60	2	0	0	0	0	38	0	0	0	0	0	0	0	1	0	0	0	391	726	0	0	0	0	19	0	1
fsh-generated/resources/StructureDefinition-homehosp-onco-fulvestrant.json	1018	1	0	56	2	0	0	0	0	37	0	0	0	0	0	0	0	2	0	0	0	391	752	0	0	0	0	21	0	1
fsh-generated/resources/StructureDefinition-homehosp-onco-trastuzumab.json	1042	0	0	50	2	0	0	0	0	39	0	0	1	0	0	0	0	1	0	0	0	390	954	0	0	0	0	16	0	1
fsh-generated/resources/StructureDefinition-homehosp-opat-base.json	2826	1	0	50	0	0	0	0	0	36	0	0	0	0	0	0	0	2	0	0	0	343	651	0	0	0	0	10	0	1
fsh-generated/resources/StructureDefinition-homehosp-opat-continuous-infusion.json	1109	0	0	34	3	0	0	0	0	30	0	0	0	0	0	0	0	1	0	0	0	312	571	0	0	0	0	8	1	1
fsh-generated/resources/StructureDefinition-homehosp-opat-short-iv.json	1046	1	0	36	2	0	0	0	0	15	0	0	0	0	0	0	0	1	0	0	0	337	561	0	0	0	0	9	0	1
fsh-generated/resources/StructureDefinition-homehosp-questionnaire-response-lm.json	12708	2	0	19	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	144	178	0	0	0	0	3	0	0
fsh-generated/resources/StructureDefinition-homehosp-questionnaire-response.json	2786	0	0	10	2	0	0	0	0	14	0	0	1	0	0	0	0	1	0	0	0	110	197	0	0	0	0	3	0	1
fsh-generated/resources/StructureDefinition-nausea-observation.json	1254	1	0	14	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	152	251	0	0	0	0	4	0	0
